area,decoration,elevator,flood,follow_number,location,look_number,orientation,pub_duration,room,title,total_price,unit,unit_price,xiaoqu
75.91,精装,有电梯,中楼层(共16层)2005年建板塔结合,70,布吉大芬,35,东北,9个月以前,2室2厅,桂芳园六期 大两房户型 视野好 红本在手,310,万,单价40838元/平米,桂芳园六期 
88.47,简装,无电梯,高楼层(共7层)1999年建板塔结合,11,布吉关,22,南,2个月以前,3室2厅,步梯正规三房，坐北朝南，采光好,313,万,单价35380元/平米,荣超花园 
74.64,简装,无电梯,低楼层(共8层)1984年建板楼,12,园岭,24,南,1个月以前,4室1厅,一楼带院子门口无遮挡可以喝咖啡下棋,570,万,单价76367元/平米,园岭新村 
97.8,简装,无电梯,中楼层(共7层)1988年建板塔结合,3,华强北,0,东南,11个月以前,4室2厅,桑达新村 4室2厅 940万,940,万,单价96115元/平米,桑达新村 
55.63,精装,有电梯,高楼层(共27层)2016年建板楼,10,前海,0,南,一年前,2室2厅,满两年 红本在手  楼层高  采光好 视野开阔,460,万,单价82690元/平米,前海凯御 
88.74,精装,有电梯,高楼层(共25层)2009年建板塔结合,9,碧海,2,南,7天以前,3室2厅,湾上六座  满五唯一  户型方正南北通 精装修 高层,580,万,单价65360元/平米,中信湾上六座 
41.44,精装,有电梯,高楼层(共31层)2014年建板塔结合,19,南山中心,36,西北,1个月以前,2室1厅,2014年南园枫叶 配套成熟小区带花园游泳池,260,万,单价62742元/平米,南园枫叶国际广场 
104.16,精装,有电梯,中楼层(共20层)2013年建板塔结合,58,新洲,10,南 西,7个月以前,5室2厅,福田区商务区精装大复式，房屋一直空置，非深户可购买,900,万,单价86406元/平米,嘉葆润金座 
108.01,简装,无电梯,中楼层(共8层)2000年建板塔结合,15,龙岗中心城,62,南,3个月以前,4室2厅,城市花园  中间楼层4房2卫  税费少,360,万,单价33331元/平米,城市花园 
73.02,简装,有电梯,中楼层(共18层)2007年建板塔结合,62,宝安中心,24,东,4个月以前,3室1厅,前海宝中 三条地铁线  3+1房 总价低,575,万,单价78746元/平米,菁英趣庭 
94.1,简装,有电梯,低楼层(共9层)1998年建板塔结合,21,梅林,25,南,4个月以前,3室2厅,大花园  近地铁 围合 南北通 中楼层 红本房诚意售,800,万,单价85016元/平米,梅林一村二区 
59.86,精装,无电梯,高楼层(共7层)1999年建板塔结合,87,梅林,28,北,2个月以前,2室1厅,实用两房，户型方正，装修保养较好 税费少,295,万,单价49282元/平米,合旺阁 
71.82,简装,无电梯,中楼层(共5层)2001年建板楼,7,布吉水径,2,东南,1个月以前,2室1厅,中海怡翠山庄两房 东南朝向看花园 精致装修 安静,290,万,单价40379元/平米,中海怡翠山庄三期 
102.86,精装,有电梯,高楼层(共29层)1995年建板塔结合,0,布心,1,南,30天以前,3室1厅,中华花园 3室1厅 430万,430,万,单价41805元/平米,中华花园 
82.51,其他,有电梯,中楼层(共31层)2016年建板塔结合,0,坂田,1,西南,29天以前,2室2厅,太阳雨家园 2室2厅 420万,420,万,单价50903元/平米,太阳雨家园 
97.38,精装,有电梯,低楼层(共11层)2002年建板塔结合,34,龙岗中心城,2,东,11个月以前,3室2厅,新亚洲花园 小区中间位置 安静 满二,342,万,单价35121元/平米,新亚洲花园 
89.66,精装,有电梯,高楼层(共30层)2011年建板塔结合,36,华侨城,3,南,11个月以前,2室2厅,首地容御 正南朝向 高楼层 看湖看海 温馨两房,850,万,单价94803元/平米,首地容御 
53.7,精装,有电梯,高楼层(共33层)2015年建塔楼,166,横岗,2,东南,一年前,2室1厅,信义御城高楼层精装两房 套内面积大,230,万,单价42831元/平米,信义御城豪园 
47.4,精装,有电梯,中楼层(共34层)2005年建板塔结合,59,竹子林,2,北,一年前,1室1厅,越海家园，70年产权公寓，*两房，精装修，高楼层。,285,万,单价60127元/平米,越海家园 
50.09,精装,有电梯,中楼层(共26层)2015年建塔楼,42,科技园,0,西,一年前,1室1厅,无需购房指标，2016入伙新盘，通燃气民水民电租金稳定,460,万,单价91835元/平米,金地国际公寓 
111.38,简装,有电梯,低楼层(共33层)2002年建板塔结合,157,香梅北,28,南,9个月以前,3室2厅,民国三年等不到雨，三十五平露台房源三年只出一,1030,万,单价92477元/平米,天然居 
101.07,简装,有电梯,中楼层(共30层)2000年建板塔结合,76,翠竹,0,北,一年前,2室1厅,深中旁*3房，满5年红本在手，视野好洪湖公园旁,560,万,单价55408元/平米,金丽豪苑 
101.3,精装,有电梯,中楼层(共35层)2000年建板塔结合,75,皇岗,2,东南,一年前,3室2厅,原业主自住6年多了，很舒适的看花园的房子，红本寻你,560,万,单价55282元/平米,皇御苑一期 
303.63,精装,有电梯,高楼层(共35层)2015年建塔楼,163,深圳湾,16,南,3个月以前,4室2厅,次顶层无遮挡全海景 业主诚意出售 空房有钥匙很少出房,6800,万,单价223957元/平米,深圳湾1号 
89.22,精装,有电梯,中楼层(共30层)2013年建板塔结合,34,新安,40,东北,3个月以前,3室2厅,勤诚达22世纪一期 3室2厅 739万,739,万,单价82829元/平米,勤诚达22世纪一期 
109.1,简装,有电梯,低楼层(共11层)2006年建板楼,21,龙华新区,28,南,3个月以前,3室2厅,花园中间安静三房，业主诚心出售，看房方便。,539,万,单价49405元/平米,金地梅陇镇一期 
65.23,精装,有电梯,高楼层(共31层)2005年建塔楼,21,东门,5,东南,3个月以前,2室1厅,东门天下纯住宅两房、看房方便，业主诚心放卖。,370,万,单价56723元/平米,东门天下 
104.32,精装,有电梯,低楼层(共28层)2006年建板塔结合,3,蛇口,8,西南 西北,3个月以前,4室1厅,房子满两年看房子方便，地铁口水湾站交通便利,595,万,单价57037元/平米,华府假日大厦 
53.13,精装,有电梯,高楼层(共32层)2002年建板塔结合,66,洪湖,59,南,2个月以前,2室1厅,源兴居精装2房 户型方正 高楼层 采光充足 诚心出售,275,万,单价51760元/平米,源兴居 
65.52,简装,有电梯,低楼层(共29层)2005年建板塔结合,78,皇岗,32,北,2个月以前,2室2厅,口岸物业，户型方正实用，满五年唯一,390,万,单价59524元/平米,阳基阳光城市 
71.55,精装,有电梯,高楼层(共26层)2008年建板塔结合,20,龙华新区,30,东南,25天以前,2室2厅,深圳北站高楼层客厅出阳台两房，满五年无个税,410,万,单价57303元/平米,世纪春城四期 
74.09,简装,有电梯,高楼层(共28层)2006年建板塔结合,13,前海,30,北,25天以前,2室2厅,花园中间，高层安静，2+1房，满五唯一税费低,740,万,单价99879元/平米,鼎太风华五期 
117.33,简装,有电梯,低楼层(共24层)2013年建塔楼,18,丹竹头,0,东南,11个月以前,4室1厅,布吉丹竹头 阳基新天地 大四房,380,万,单价32388元/平米,阳基新天地 
127.14,简装,有电梯,高楼层(共16层)2000年建板塔结合,10,竹子林,0,西北,11个月以前,4室2厅,金海燕花园 4室2厅 980万,980,万,单价77081元/平米,金海燕花园 
50.09,精装,有电梯,中楼层(共26层)2015年建塔楼,18,科技园,0,西,一年前,1室1厅,低密度高品质地段+精装入户+商水明电+厅出阳台,460,万,单价91835元/平米,金地国际公寓 
40.74,精装,有电梯,高楼层(共30层)2014年建板塔结合,39,上下沙,0,东北,一年前,1室1厅,下沙京基滨河时代一房一厅，业主诚心出售,320,万,单价78547元/平米,京基滨河时代 
178.89,精装,有电梯,中楼层(共33层)1997年建板塔结合,23,蛇口,0,东南,9个月以前,3室2厅,装修保持较好，可看海景，诚意出售,860,万,单价48075元/平米,海景广场 
96.28,精装,无电梯,高楼层(共8层)1998年建板楼,41,莲塘,5,东南,9个月以前,3室2厅,鹏兴花园精装三房 方正实用 带大平台 住家舒适安静,480,万,单价49855元/平米,鹏兴花园一期 
103.79,简装,有电梯,高楼层(共22层)2001年建板塔结合,98,新洲,8,东南,一年前,3室1厅,嘉洲豪园大三房满十年交易费用低时间快，业主急卖,700,万,单价67444元/平米,嘉洲豪园 
96.61,简装,有电梯,低楼层(共29层)1996年建塔楼,39,景田,41,东北,3个月以前,3室2厅,景新花园自住3房 满五唯一 户型正 近地铁口 看房方便,550,万,单价56930元/平米,景新花园 
134.99,精装,有电梯,高楼层(共10层)1999年建板楼,6,莲花,13,东 西,3个月以前,4室2厅,安静大户型，近彩田公园莲花山，近10号地铁,960,万,单价71117元/平米,翡翠名园 
100.03,简装,有电梯,低楼层(共29层)1999年建板塔结合,20,布吉关,43,北,2个月以前,3室1厅,"地铁口满五年,红本在手，大3房户型方正，*4房",315,万,单价31491元/平米,龙珠花园 
114.44,精装,有电梯,中楼层(共18层)2007年建板塔结合,11,龙华新区,10,南 北,2个月以前,3室2厅,不临路，前后看花园，南北通透大三房，装修保养好,650,万,单价56799元/平米,金地梅陇镇二期 
84.79,简装,有电梯,中楼层(共31层)1997年建塔楼,8,莲花,7,东南,23天以前,2室2厅,东南向高楼层无遮挡，视野开阔，景观好。,465,万,单价54842元/平米,中银花园 
88.91,精装,有电梯,低楼层(共41层)2015年建板塔结合,16,布吉南岭,1,东南,11个月以前,5室2厅,业主急售 大空间五房 南向采光好 视野好 安静不吵,500,万,单价56237元/平米,恒大国香山 
42.93,简装,有电梯,中楼层(共33层)2003年建板塔结合,57,罗湖口岸,0,南,11个月以前,1室1厅,罗湖金岸南向高楼层一房厅出阳台 双地铁物业闹中取静,190,万,单价44259元/平米,罗湖金岸大厦 
38.37,精装,有电梯,中楼层(共27层)2007年建板塔结合,74,百仕达,3,东北,8个月以前,2室1厅,阳光绿地家园 红本 满五 靠山 看房方便房东诚心出售,208,万,单价54210元/平米,阳光绿地家园 
76.15,精装,有电梯,高楼层(共32层)2008年建塔楼,27,洪湖,0,东北,一年前,2室1厅,合正锦湖魅力城精装两房 满两年 厅出阳台  明厨明卫,475,万,单价62377元/平米,合正锦湖魅力城 
67.97,精装,有电梯,低楼层(共31层)2005年建板塔结合,28,罗湖口岸,0,南,一年前,2室1厅,新银座华庭 经典两房一厅 朝南向 安静 采光通风佳,380,万,单价55908元/平米,新银座华庭 
63.45,精装,有电梯,中楼层(共13层)1999年建板楼,26,车公庙,58,东,3个月以前,2室1厅,都市花园东向，精装两房，看房方便，业主急售,440,万,单价69346元/平米,都市花园 
64.8,简装,有电梯,高楼层(共33层)2004年建板塔结合,42,南山中心,43,西南,2个月以前,2室2厅,满五年，税费少交易周期短，精装修，高楼层视野好,490,万,单价75618元/平米,现代城华庭 
49.53,精装,有电梯,中楼层(共16层)2010年建塔楼,67,大运新城,29,西南,2个月以前,1室2厅,刚需自住 满二年 诚售 地铁口 上高速方便 视野佳,175,万,单价35333元/平米,森雅谷润筑园 
203.34,精装,有电梯,高楼层(共24层)2005年建塔楼,2,新安,3,南,21天以前,5室2厅,新安养生大平层  双主卧套间 揽花园全景 满五唯一,1350,万,单价66392元/平米,鸿景园 
113.74,精装,有电梯,低楼层(共18层)2008年建塔楼,21,桃源居,1,西南,11个月以前,3室1厅,桃源居十一区电梯二楼带100多平私家平台花园,720,万,单价63303元/平米,桃源居十一区 
30.78,精装,有电梯,低楼层(共28层)2014年建板塔结合,64,布吉关,0,西,10个月以前,1室0厅,万科红三期精装小户型，拎包入住,128,万,单价41586元/平米,万科红三期 
104,简装,无电梯,中楼层(共8层)1997年建板塔结合,22,香梅北,2,南 北,10个月以前,3室2厅,万科城市花园    地铁口物业    交通便利,1150,万,单价110577元/平米,万科城市花园 
52.23,精装,有电梯,低楼层(共26层)2004年建塔楼,117,车公庙,32,北,8个月以前,1室0厅,趣园 房子安静宜居车位充足 景观好 全景高尔夫,275,万,单价52652元/平米,趣园 
117.72,精装,有电梯,低楼层(共33层)2007年建板塔结合,42,龙华新区,0,南 北,一年前,3室2厅,金地梅陇镇花园社区 南北向大三房 舒适宜居,610,万,单价51818元/平米,金地梅陇镇二期 
77.14,精装,有电梯,低楼层(共28层)2003年建板塔结合,63,春风路,0,东北,一年前,3室1厅,金鼎大厦 精装三房 重金打造 拎包入住 住家舒适,425,万,单价55095元/平米,金鼎大厦 
92.23,精装,无电梯,中楼层(共7层)1994年建板楼,12,科技园,44,南,2个月以前,3室2厅,文华优质三房，中间楼层，业主诚心卖，看房提前联系,728,万,单价78934元/平米,桑达苑 
66.76,精装,有电梯,中楼层(共31层)2003年建板塔结合,113,车公庙,102,南,2个月以前,2室2厅,满五唯一红本在手，高楼层，朝南!,420,万,单价62912元/平米,嘉洲华苑 
61.51,精装,有电梯,高楼层(共31层)2002年建板塔结合,3,车公庙,22,南,2个月以前,1室1厅,泰康轩满五唯一红本在手，高楼层看海，业主诚心出售。,520,万,单价84540元/平米,泰康轩 
89,精装,有电梯,高楼层(共32层)2010年建板塔结合,26,梅林关,32,西南,2个月以前,5室2厅,金域华府大露台，已做5房，满五唯一,800,万,单价89888元/平米,万科金域华府 
60.87,简装,无电梯,高楼层(共8层)2000年建板楼,99,布吉南岭,7,北,2个月以前,2室1厅,阳光翠园，南北对流，实用居家两房，满五年红本税少,199,万,单价32693元/平米,阳光翠园 
101.61,精装,有电梯,中楼层(共31层)2002年建塔楼,1,石厦,1,南,17天以前,3室1厅,此房满五年，朝南安静，看花园，高楼层，采光好。,750,万,单价73812元/平米,皇达东方雅苑 
136.96,精装,有电梯,高楼层(共11层)2001年建板塔结合,1,后海,0,南 北,9天以前,4室2厅,浪琴屿花园，南向四房两厅，满五年红本在手，万科物业,1450,万,单价105871元/平米,浪琴屿花园 
69.04,简装,有电梯,低楼层(共14层)2003年建板塔结合,109,布吉大芬,75,南,11个月以前,2室2厅,桂芳园五期 经典南向两房 满五年 唯一 有钥匙 急售,302,万,单价43743元/平米,桂芳园五期 
78.79,简装,有电梯,15层2003年建塔楼,61,梅林,9,北,11个月以前,3室2厅,精装修电梯3房，户型方正，价低，且可拎包入住！,410,万,单价52038元/平米,蓝天绿都家园 
76.73,精装,有电梯,低楼层(共31层)2011年建板塔结合,32,南山中心,2,东,10个月以前,2室2厅,向南瑞峰 朝东精装大两房 红本在手,550,万,单价71680元/平米,向南瑞峰花园 
89.28,简装,有电梯,中楼层(共31层)2015年建板塔结合,9,布吉关,3,南,8个月以前,3室1厅,布吉百鸽笼地铁站万象汇旁万科红四期精装修厅出阳台,510,万,单价57124元/平米,万科红四期 
118.02,精装,有电梯,低楼层(共18层)2007年建塔楼,78,坂田,13,西北,一年前,4室2厅,万科城三期，带电梯，精装3+1房，满五年，看房方便,600,万,单价50839元/平米,万科城三期 
81.72,简装,有电梯,高楼层(共26层)2013年建板塔结合,84,西乡,31,东南,2个月以前,3室1厅,满五唯一，大社区，自己赎楼，东南朝向。,465,万,单价56902元/平米,中信领航 
53.4,精装,有电梯,中楼层(共9层)2003年建板楼,114,上下沙,49,东,2个月以前,2室1厅,"地铁口花园小区，近kkone,配套完善，生活便利",360,万,单价67416元/平米,红树家邻 
